Step,lr
4934,0.000487176
4936,0.000487091
4937,0.000487049
4938,0.000487007
4939,0.000486964
4940,0.000486922
4942,0.000486837
4943,0.000486795
4944,0.000486752
4945,0.00048671
4949,0.00048654
4950,0.000486498
4951,0.000486455
4952,0.000486413
4954,0.000486328
4956,0.000486243
4957,0.000486201
4958,0.000486158
4959,0.000486116
4960,0.000486073
4961,0.000486031
4962,0.000485988
4964,0.000485903
4965,0.000485861
4968,0.000485733
4969,0.000485691
4971,0.000485606
4974,0.000485478
4975,0.000485435
4976,0.000485393
4977,0.00048535
4979,0.000485265
4980,0.000485222
4981,0.00048518
4982,0.000485137
4984,0.000485052
4985,0.000485009
4986,0.000484967
4987,0.000484924
4988,0.000484881
4990,0.000484796
4991,0.000484753
4992,0.000484711
4994,0.000484625
4995,0.000484583
4997,0.000484497
4998,0.000484454
5000,0.000484369
5001,0.000484326
5002,0.000484284
5005,0.000484155
5006,0.000484113
5007,0.00048407
5010,0.000483942
5011,0.000483899
5012,0.000483856
5013,0.000483813
5015,0.000483728
5016,0.000483685
5017,0.000483642
5018,0.000483599
5019,0.000483556
5020,0.000483513
5022,0.000483428
5024,0.000483342
5027,0.000483213
5029,0.000483128
5031,0.000483042
5033,0.000482956
5034,0.000482913
5037,0.000482784
5038,0.000482741
5040,0.000482656
5041,0.000482613
5042,0.00048257
5043,0.000482527
5044,0.000482484
5045,0.000482441
5046,0.000482398
5047,0.000482355
5048,0.000482312
5053,0.000482097
5054,0.000482054
5056,0.000481968
5057,0.000481925
5060,0.000481795
5061,0.000481752
5062,0.000481709
5063,0.000481666
5065,0.00048158
5067,0.000481494
5070,0.000481365
5071,0.000481321
5072,0.000481278
5074,0.000481192
5076,0.000481106
5077,0.000481063
5079,0.000480976
5081,0.00048089
5084,0.00048076
5085,0.000480717
5086,0.000480674
5087,0.000480631
5089,0.000480544
5090,0.000480501
5091,0.000480458
5092,0.000480415
5094,0.000480328
5096,0.000480242
5097,0.000480198
5098,0.000480155
5099,0.000480112
5100,0.000480068
5102,0.000479982
5104,0.000479895
5105,0.000479852
5106,0.000479809
5107,0.000479765
5108,0.000479722
5110,0.000479635
5111,0.000479592
5113,0.000479505
5114,0.000479462
5115,0.000479418
5117,0.000479332
5119,0.000479245
5120,0.000479202
5122,0.000479115
5123,0.000479071
5124,0.000479028
5125,0.000478984
5126,0.000478941
5128,0.000478854
5132,0.00047868
5134,0.000478593
5135,0.00047855
5136,0.000478506
5137,0.000478463
5139,0.000478376
5140,0.000478332
5141,0.000478289
5143,0.000478202
5144,0.000478158
5145,0.000478115
5147,0.000478028
5149,0.000477941
5151,0.000477854
5152,0.00047781
5155,0.000477679
5156,0.000477636
5157,0.000477592
5160,0.000477461
5161,0.000477418
5162,0.000477374
5166,0.000477199
5167,0.000477156
5168,0.000477112
5169,0.000477068
5170,0.000477025
5174,0.00047685
5176,0.000476763
5178,0.000476675
5179,0.000476631
5184,0.000476413
5185,0.000476369
5186,0.000476325
5187,0.000476281
5188,0.000476238
5189,0.000476194
5190,0.00047615
5191,0.000476106
5194,0.000475975
5198,0.0004758
5199,0.000475756
5203,0.00047558
5205,0.000475493
5206,0.000475449
5207,0.000475405
5211,0.000475229
5213,0.000475142
5214,0.000475098
5215,0.000475054
5217,0.000474966
5218,0.000474922
5220,0.000474834
5222,0.000474746
5225,0.000474614
5226,0.00047457
5229,0.000474438
5233,0.000474262
5234,0.000474218
5237,0.000474086
5240,0.000473954
5241,0.00047391
5243,0.000473822
5247,0.000473646
5253,0.000473381
5254,0.000473337
5255,0.000473293
5256,0.000473249
5257,0.000473204
5260,0.000473072
5261,0.000473028
5262,0.000472984
5263,0.000472939
5264,0.000472895
5266,0.000472807
5267,0.000472763
5268,0.000472719
5270,0.00047263
5272,0.000472542
5273,0.000472497
5274,0.000472453
5275,0.000472409
5276,0.000472365
5277,0.000472321
5278,0.000472276
5279,0.000472232
5281,0.000472143
5282,0.000472099
5283,0.000472055
5284,0.000472011
5285,0.000471966
5286,0.000471922
5287,0.000471878
5288,0.000471833
5289,0.000471789
5291,0.0004717
5293,0.000471612
5296,0.000471479
5298,0.00047139
5299,0.000471346
5300,0.000471301
5301,0.000471257
5302,0.000471213
5303,0.000471168
5304,0.000471124
5305,0.000471079
5306,0.000471035
5307,0.000470991
5308,0.000470946
5309,0.000470902
5310,0.000470857
5311,0.000470813
5313,0.000470724
5314,0.00047068
5315,0.000470635
5316,0.000470591
5320,0.000470413
5321,0.000470368
5322,0.000470324
5323,0.000470279
5324,0.000470235
5325,0.00047019
5329,0.000470012
5330,0.000469968
5331,0.000469923
5332,0.000469879
5334,0.00046979
5340,0.000469522
5341,0.000469478
5342,0.000469433
5344,0.000469344
5345,0.000469299
5347,0.00046921
5348,0.000469165
5349,0.000469121
5352,0.000468987
5353,0.000468942
5355,0.000468853
5356,0.000468808
5358,0.000468719
5362,0.00046854
5364,0.000468451
5365,0.000468406
5366,0.000468361
5367,0.000468317
5369,0.000468227
5370,0.000468183
5371,0.000468138
5372,0.000468093
5375,0.000467959
5376,0.000467914
5378,0.000467824
5380,0.000467735
5381,0.00046769
5382,0.000467645
5384,0.000467556
5387,0.000467421
5389,0.000467332
5392,0.000467197
5393,0.000467152
5395,0.000467063
5396,0.000467018
5399,0.000466883
5400,0.000466838
5401,0.000466793
5402,0.000466748
5403,0.000466703
5407,0.000466524
5408,0.000466479
5409,0.000466434
5410,0.000466389
5411,0.000466344
5413,0.000466254
5415,0.000466164
5416,0.000466119
5418,0.000466029
5421,0.000465894
5422,0.000465849
5423,0.000465804
5426,0.000465669
5428,0.000465579
5429,0.000465534
5430,0.000465489
5431,0.000465444
5433,0.000465354
5434,0.000465309
5437,0.000465174
5438,0.000465129
5439,0.000465084
5440,0.000465039
5443,0.000464903
5444,0.000464858
5445,0.000464813
5446,0.000464768
5448,0.000464678
5450,0.000464587
5452,0.000464497
5453,0.000464452
5455,0.000464362
5458,0.000464226
5460,0.000464136
5462,0.000464045
5463,0.000464
5464,0.000463955
5465,0.00046391
5466,0.000463864
5469,0.000463729
5470,0.000463684
5473,0.000463548
5474,0.000463503
5475,0.000463457
5476,0.000463412
5477,0.000463367
5478,0.000463321
5479,0.000463276
5480,0.000463231
5481,0.000463186
5484,0.00046305
5486,0.000462959
5489,0.000462823
5490,0.000462778
5491,0.000462732
5495,0.000462551
5496,0.000462506
5497,0.00046246
5498,0.000462415
5499,0.000462369
5501,0.000462279
5502,0.000462233
5503,0.000462188
5505,0.000462097
5506,0.000462052
5507,0.000462006
5509,0.000461915
5510,0.00046187
5511,0.000461824
5512,0.000461779
5513,0.000461734
5514,0.000461688
5515,0.000461643
5518,0.000461506
5519,0.000461461
5521,0.00046137
5522,0.000461324
5524,0.000461233
5525,0.000461188
5526,0.000461142
5527,0.000461097
5528,0.000461051
5529,0.000461006
5531,0.000460915
5535,0.000460732
5538,0.000460596
5540,0.000460505
5541,0.000460459
5544,0.000460322
5546,0.000460231
5547,0.000460185
5548,0.00046014
5549,0.000460094
5550,0.000460048
5551,0.000460003
5554,0.000459866
5556,0.000459775
5557,0.000459729
5558,0.000459683
5560,0.000459592
5562,0.000459501
5563,0.000459455
5564,0.000459409
5567,0.000459272
5568,0.000459226
5571,0.000459089
5573,0.000458998
5574,0.000458952
5575,0.000458906
5576,0.00045886
5577,0.000458815
5580,0.000458677
5583,0.00045854
5584,0.000458494
5585,0.000458448
5586,0.000458403
5587,0.000458357
5589,0.000458265
5590,0.000458219
5591,0.000458173
5592,0.000458128
5594,0.000458036
5595,0.00045799
5596,0.000457944
5601,0.000457715
5602,0.000457669
5603,0.000457623
5605,0.000457531
5606,0.000457485
5611,0.000457256
5613,0.000457164
5614,0.000457118
5616,0.000457026
5617,0.00045698
5618,0.000456934
5621,0.000456796
5622,0.00045675
5625,0.000456612
5626,0.000456566
5627,0.00045652
5628,0.000456474
5629,0.000456428
5630,0.000456382
5631,0.000456336
5632,0.00045629
5633,0.000456244
5634,0.000456198
5635,0.000456152
5636,0.000456106
5637,0.00045606
5638,0.000456014
5639,0.000455968
5640,0.000455922
5642,0.00045583
5643,0.000455784
5644,0.000455738
5645,0.000455692
5647,0.0004556
5650,0.000455461
5651,0.000455415
5653,0.000455323
5654,0.000455277
5655,0.000455231
5656,0.000455184
5657,0.000455138
5658,0.000455092
5659,0.000455046
5661,0.000454954
5663,0.000454861
5665,0.000454769
5667,0.000454677
5668,0.00045463
5669,0.000454584
5670,0.000454538
5671,0.000454492
5672,0.000454446
5673,0.000454399
5674,0.000454353
5675,0.000454307
5677,0.000454215
5679,0.000454122
5680,0.000454076
5682,0.000453983
5683,0.000453937
5686,0.000453798
5687,0.000453752
5688,0.000453706
5689,0.000453659
5690,0.000453613
5691,0.000453567
5692,0.000453521
5697,0.000453289
5699,0.000453196
5701,0.000453104
5703,0.000453011
5704,0.000452965
5705,0.000452918
5706,0.000452872
5709,0.000452733
5710,0.000452686
5712,0.000452594
5713,0.000452547
5714,0.000452501
5716,0.000452408
5718,0.000452315
5719,0.000452269
5720,0.000452222
5721,0.000452176
5722,0.000452129
5723,0.000452083
5725,0.00045199
5726,0.000451944
5727,0.000451897
5728,0.000451851
5730,0.000451758
5732,0.000451665
5734,0.000451572
5735,0.000451525
5736,0.000451479
5737,0.000451432
5738,0.000451386
5739,0.000451339
5740,0.000451293
5741,0.000451246
5742,0.0004512
5743,0.000451153
5744,0.000451107
5745,0.00045106
5746,0.000451013
5749,0.000450874
5750,0.000450827
5751,0.000450781
5753,0.000450688
5754,0.000450641
5755,0.000450594
5756,0.000450548
5757,0.000450501
5761,0.000450315
5762,0.000450268
5763,0.000450222
5765,0.000450128
5766,0.000450082
5767,0.000450035
5768,0.000449988
5769,0.000449942
5770,0.000449895
5771,0.000449848
5773,0.000449755
5776,0.000449615
5777,0.000449568
5778,0.000449522
5779,0.000449475
5781,0.000449382
5782,0.000449335
5784,0.000449241
5785,0.000449195
5787,0.000449101
5788,0.000449054
5789,0.000449008
5790,0.000448961
5791,0.000448914
5792,0.000448868
5793,0.000448821
5794,0.000448774
5795,0.000448727
5797,0.000448634
5801,0.000448447
5802,0.0004484
5803,0.000448353
5805,0.000448259
5807,0.000448166
5809,0.000448072
5811,0.000447978
5812,0.000447932
5813,0.000447885
5815,0.000447791
5816,0.000447744
5819,0.000447604
5820,0.000447557
5825,0.000447322
5828,0.000447182
5830,0.000447088
5831,0.000447041
5834,0.0004469
5835,0.000446853
5836,0.000446806
5837,0.000446759
5841,0.000446571
5845,0.000446383
5847,0.000446289
5848,0.000446242
5849,0.000446195
5850,0.000446148
5851,0.000446101
5853,0.000446007
5854,0.00044596
5855,0.000445913
5856,0.000445866
5858,0.000445772
5859,0.000445725
5860,0.000445678
5861,0.000445631
5862,0.000445584
5863,0.000445537
5864,0.00044549
5865,0.000445443
5867,0.000445349
5869,0.000445254
5871,0.00044516
5872,0.000445113
5873,0.000445066
5874,0.000445019
5875,0.000444972
5877,0.000444878
5878,0.00044483
5880,0.000444736
5883,0.000444595
5884,0.000444548
5885,0.0004445
5890,0.000444265
5892,0.00044417
5893,0.000444123
5894,0.000444076
5897,0.000443934
5899,0.00044384
5900,0.000443793
5901,0.000443745
5902,0.000443698
5904,0.000443604
5906,0.000443509
5907,0.000443462
5908,0.000443415
5909,0.000443367
5910,0.00044332
5913,0.000443178
5914,0.000443131
5915,0.000443084
5916,0.000443037
5917,0.000442989
5918,0.000442942
5919,0.000442895
5921,0.0004428
5923,0.000442705
5924,0.000442658
5926,0.000442563
5929,0.000442421
5931,0.000442327
5932,0.000442279
5933,0.000442232
5934,0.000442185
5935,0.000442137
5936,0.00044209
5938,0.000441995
5939,0.000441948
5943,0.000441758
5944,0.000441711
5946,0.000441616
5947,0.000441569
5948,0.000441521
5949,0.000441474
5950,0.000441426
5951,0.000441379
5953,0.000441284
5954,0.000441237
5955,0.000441189
5956,0.000441142
5957,0.000441094
5958,0.000441047
5959,0.000440999
5960,0.000440952
5961,0.000440904
5963,0.000440809
5964,0.000440762
5966,0.000440667
5967,0.000440619
5968,0.000440572
5969,0.000440524
5970,0.000440477
5971,0.000440429
5972,0.000440382
5975,0.000440239
5976,0.000440192
5977,0.000440144
5979,0.000440049
5980,0.000440002
5981,0.000439954
5985,0.000439764
5986,0.000439716
5987,0.000439669
5988,0.000439621
5989,0.000439573
5990,0.000439526
5991,0.000439478
5992,0.000439431
5993,0.000439383
5994,0.000439335
5995,0.000439288
5996,0.00043924
5997,0.000439193
5998,0.000439145
5999,0.000439097
6001,0.000439002
6002,0.000438954
6003,0.000438907
6005,0.000438811
6006,0.000438764
6007,0.000438716
6011,0.000438525
6013,0.00043843
6016,0.000438287
6018,0.000438192
6019,0.000438144
6020,0.000438096
6021,0.000438048
6023,0.000437953
6025,0.000437857
6026,0.00043781
6027,0.000437762
6029,0.000437666
6032,0.000437523
6034,0.000437428
6035,0.00043738
6036,0.000437332
6037,0.000437284
6044,0.00043695
6045,0.000436902
6046,0.000436854
6047,0.000436806
6049,0.000436711
6050,0.000436663
6051,0.000436615
6053,0.000436519
6054,0.000436471
6056,0.000436376
6060,0.000436184
6061,0.000436136
6063,0.000436041
6064,0.000435993
6065,0.000435945
6066,0.000435897
6067,0.000435849
6069,0.000435753
6070,0.000435705
6071,0.000435657
6072,0.000435609
6074,0.000435514
6076,0.000435418
6078,0.000435322
6079,0.000435274
6081,0.000435178
6083,0.000435082
6084,0.000435034
6088,0.000434842
6089,0.000434794
6091,0.000434698
6092,0.00043465
6095,0.000434506
6097,0.00043441
6098,0.000434362
6099,0.000434314
6100,0.000434266
6101,0.000434218
6102,0.00043417
6103,0.000434122
6104,0.000434074
6107,0.00043393
6109,0.000433834
6114,0.000433593
6115,0.000433545
6118,0.000433401
6119,0.000433353
6121,0.000433257
6122,0.000433208
6124,0.000433112
6125,0.000433064
6129,0.000432871
6130,0.000432823
6132,0.000432727
6133,0.000432679
6134,0.000432631
6135,0.000432583
6136,0.000432534
6138,0.000432438
6139,0.00043239
6141,0.000432293
6142,0.000432245
6144,0.000432149
6145,0.000432101
6146,0.000432052
6147,0.000432004
6148,0.000431956
6149,0.000431908
6150,0.00043186
6151,0.000431811
6153,0.000431715
6154,0.000431667
6157,0.000431522
6158,0.000431474
6159,0.000431425
6160,0.000431377
6161,0.000431329
6162,0.000431281
6163,0.000431232
6165,0.000431136
6166,0.000431088
6169,0.000430943
6170,0.000430894
6171,0.000430846
6172,0.000430798
6174,0.000430701
6175,0.000430653
6176,0.000430605
6177,0.000430556
6178,0.000430508
6179,0.00043046
6182,0.000430315
6183,0.000430266
6184,0.000430218
6185,0.000430169
6186,0.000430121
6188,0.000430024
6189,0.000429976
6192,0.000429831
6194,0.000429734
6195,0.000429686
6196,0.000429637
6197,0.000429589
6198,0.000429541
6200,0.000429444
6203,0.000429298
6204,0.00042925
6207,0.000429105
6209,0.000429008
6212,0.000428862
6213,0.000428814
6215,0.000428717
6217,0.00042862
6219,0.000428523
6224,0.000428281
6225,0.000428232
6226,0.000428184
6227,0.000428135
6229,0.000428038
6230,0.00042799
6231,0.000427941
6232,0.000427893
6233,0.000427844
6234,0.000427796
6235,0.000427747
6236,0.000427699
6238,0.000427601
6240,0.000427504
6243,0.000427359
6244,0.00042731
6245,0.000427261
6246,0.000427213
6247,0.000427164
6248,0.000427116
6249,0.000427067
6250,0.000427019
6256,0.000426727
6258,0.00042663
6262,0.000426435
6264,0.000426338
6268,0.000426143
6270,0.000426046
6271,0.000425997
6273,0.0004259
6275,0.000425803
6276,0.000425754
6277,0.000425705
6278,0.000425656
6281,0.00042551
6283,0.000425413
6285,0.000425316
6286,0.000425267
6287,0.000425218
6289,0.000425121
6290,0.000425072
6291,0.000425023
6292,0.000424974
6296,0.000424779
6297,0.000424731
6298,0.000424682
6300,0.000424584
6304,0.000424389
6305,0.00042434
6306,0.000424292
6307,0.000424243
6308,0.000424194
6309,0.000424145
6310,0.000424096
6311,0.000424048
6312,0.000423999
6313,0.00042395
6314,0.000423901
6315,0.000423852
6316,0.000423804
6319,0.000423657
6320,0.000423608
6321,0.000423559
6322,0.000423511
6323,0.000423462
6324,0.000423413
6325,0.000423364
6326,0.000423315
6329,0.000423168
6330,0.00042312
6332,0.000423022
6333,0.000422973
6334,0.000422924
6335,0.000422875
6336,0.000422826
6340,0.000422631
6343,0.000422484
6344,0.000422435
6345,0.000422386
6346,0.000422337
6349,0.00042219
6350,0.000422141
6352,0.000422043
6354,0.000421946
6356,0.000421848
6357,0.000421799
6358,0.00042175
6359,0.000421701
6361,0.000421603
6363,0.000421505
6367,0.000421309
6369,0.000421211
6370,0.000421162
6371,0.000421113
6374,0.000420966
6375,0.000420917
6377,0.000420819
6378,0.00042077
6379,0.000420721
6380,0.000420671
6381,0.000420622
6383,0.000420524
6384,0.000420475
6385,0.000420426
6386,0.000420377
6387,0.000420328
6388,0.000420279
6390,0.000420181
6391,0.000420132
6393,0.000420034
6397,0.000419837
6398,0.000419788
6399,0.000419739
6401,0.000419641
6402,0.000419592
6404,0.000419493
6405,0.000419444
6408,0.000419297
6409,0.000419248
6410,0.000419199
6411,0.000419149
6412,0.0004191
6413,0.000419051
6414,0.000419002
6417,0.000418854
6418,0.000418805
6420,0.000418707
6422,0.000418609
6424,0.00041851
6425,0.000418461
6426,0.000418412
6428,0.000418313
6430,0.000418215
6432,0.000418116
6433,0.000418067
6434,0.000418018
6437,0.00041787
6439,0.000417772
6440,0.000417723
6443,0.000417575
6445,0.000417476
6449,0.000417279
6450,0.00041723
6455,0.000416984
6457,0.000416885
6458,0.000416836
6460,0.000416737
6462,0.000416638
6463,0.000416589
6464,0.00041654
6465,0.00041649
6466,0.000416441
6468,0.000416342
6469,0.000416293
6471,0.000416194
6474,0.000416046
6475,0.000415997
6476,0.000415948
6477,0.000415898
6480,0.00041575
6481,0.000415701
6482,0.000415651
6483,0.000415602
6487,0.000415404
6489,0.000415306
6490,0.000415256
6492,0.000415157
6493,0.000415108
6494,0.000415059
6496,0.00041496
6499,0.000414811
6500,0.000414762
6501,0.000414713
6502,0.000414663
6503,0.000414614
6504,0.000414564
6505,0.000414515
6508,0.000414366
6509,0.000414317
6512,0.000414168
6513,0.000414119
6514,0.000414069
6516,0.000413971
6518,0.000413872
6520,0.000413773
6521,0.000413723
6522,0.000413674
6524,0.000413575
6526,0.000413475
6528,0.000413376
6535,0.00041303
6536,0.00041298
6539,0.000412831
6540,0.000412782
6541,0.000412732
6543,0.000412633
6544,0.000412584
6545,0.000412534
6547,0.000412435
6548,0.000412385
6550,0.000412286
6551,0.000412236
6555,0.000412038
6556,0.000411988
6558,0.000411889
6560,0.00041179
6561,0.00041174
6562,0.000411691
6563,0.000411641
6565,0.000411542
6566,0.000411492
6567,0.000411443
6568,0.000411393
6570,0.000411294
6571,0.000411244
6572,0.000411194
6575,0.000411045
6577,0.000410946
6578,0.000410896
6579,0.000410847
6580,0.000410797
6581,0.000410747
6582,0.000410697
6583,0.000410648
6585,0.000410548
6586,0.000410499
6587,0.000410449
6588,0.000410399
6591,0.00041025
6593,0.000410151
6594,0.000410101
6595,0.000410051
6596,0.000410002
6597,0.000409952
6598,0.000409902
6599,0.000409852
6600,0.000409803
6602,0.000409703
6605,0.000409554
6606,0.000409504
6607,0.000409454
6608,0.000409404
6609,0.000409355
6611,0.000409255
6612,0.000409205
6613,0.000409156
6615,0.000409056
6616,0.000409006
6617,0.000408956
6619,0.000408857
6621,0.000408757
6622,0.000408707
6623,0.000408658
6624,0.000408608
6625,0.000408558
6626,0.000408508
6627,0.000408458
6628,0.000408409
6629,0.000408359
6635,0.00040806
6636,0.00040801
6637,0.00040796
6638,0.00040791
6639,0.00040786
6643,0.000407661
6644,0.000407611
6645,0.000407561
6647,0.000407461
6648,0.000407411
6649,0.000407361
6651,0.000407262
6653,0.000407162
6654,0.000407112
6656,0.000407012
6657,0.000406962
6658,0.000406912
6659,0.000406862
6660,0.000406813
6662,0.000406713
6664,0.000406613
6665,0.000406563
6666,0.000406513
6669,0.000406363
6670,0.000406313
6671,0.000406263
6672,0.000406213
6673,0.000406163
6674,0.000406113
6675,0.000406063
6676,0.000406013
6677,0.000405963
6678,0.000405914
6679,0.000405864
6681,0.000405764
6682,0.000405714
6683,0.000405664
6686,0.000405514
6687,0.000405464
6688,0.000405414
6689,0.000405364
6691,0.000405264
6693,0.000405164
6695,0.000405064
6696,0.000405014
6697,0.000404964
6699,0.000404863
6702,0.000404713
6703,0.000404663
6707,0.000404463
6708,0.000404413
6709,0.000404363
6714,0.000404113
6716,0.000404013
6717,0.000403963
6723,0.000403662
6724,0.000403612
6726,0.000403512
6728,0.000403411
6729,0.000403361
6730,0.000403311
6732,0.000403211
6733,0.000403161
6735,0.000403061
6737,0.00040296
6738,0.00040291
6739,0.00040286
6740,0.00040281
6741,0.00040276
6742,0.00040271
6744,0.000402609
6745,0.000402559
6746,0.000402509
6748,0.000402409
6749,0.000402359
6750,0.000402308
6751,0.000402258
6753,0.000402158
6757,0.000401957
6760,0.000401807
6761,0.000401756
6766,0.000401505
6772,0.000401204
6773,0.000401154
6774,0.000401104
6776,0.000401003
6778,0.000400903
6779,0.000400852
6780,0.000400802
6781,0.000400752
6782,0.000400702
6783,0.000400651
6784,0.000400601
6785,0.000400551
6786,0.000400501
6787,0.00040045
6788,0.0004004
6790,0.000400299
6791,0.000400249
6793,0.000400149
6794,0.000400098
6800,0.000399797
6802,0.000399696
6804,0.000399595
6806,0.000399495
6807,0.000399444
6809,0.000399344
6810,0.000399293
6811,0.000399243
6815,0.000399042
6816,0.000398991
6819,0.00039884
6821,0.00039874
6822,0.000398689
6824,0.000398589
6826,0.000398488
6828,0.000398387
6829,0.000398337
6830,0.000398286
6833,0.000398135
6834,0.000398085
6839,0.000397833
6840,0.000397782
6841,0.000397732
6842,0.000397682
6845,0.00039753
6847,0.00039743
6848,0.000397379
6850,0.000397278
6851,0.000397228
6853,0.000397127
6854,0.000397077
6856,0.000396976
6857,0.000396925
6858,0.000396875
6859,0.000396824
6860,0.000396774
6861,0.000396723
6862,0.000396673
6863,0.000396622
6865,0.000396522
6866,0.000396471
6867,0.000396421
6870,0.000396269
6871,0.000396219
6874,0.000396067
6875,0.000396017
6877,0.000395916
6879,0.000395815
6880,0.000395764
6882,0.000395663
6885,0.000395512
6886,0.000395461
6887,0.000395411
6890,0.000395259
6891,0.000395209
6892,0.000395158
6893,0.000395107
6894,0.000395057
6895,0.000395006
6896,0.000394956
6898,0.000394855
6899,0.000394804
6900,0.000394754
6902,0.000394653
6903,0.000394602
6906,0.00039445
6907,0.0003944
6908,0.000394349
6910,0.000394248
6912,0.000394147
6913,0.000394096
6914,0.000394046
6915,0.000393995
6916,0.000393945
6917,0.000393894
6918,0.000393843
6919,0.000393793
6921,0.000393692
6922,0.000393641
6923,0.00039359
6924,0.00039354
6927,0.000393388
6929,0.000393287
6930,0.000393236
6931,0.000393185
6932,0.000393135
6935,0.000392983
6937,0.000392882
6939,0.00039278
6940,0.00039273
6941,0.000392679
6942,0.000392628
6944,0.000392527
6947,0.000392375
6948,0.000392324
6950,0.000392223
6959,0.000391767
6963,0.000391564
6964,0.000391513
6966,0.000391412
6967,0.000391361
6972,0.000391108
6973,0.000391057
6976,0.000390905
6977,0.000390854
6978,0.000390803
6979,0.000390753
6981,0.000390651
6982,0.0003906
6984,0.000390499
6985,0.000390448
6986,0.000390397
6987,0.000390347
6988,0.000390296
6989,0.000390245
6990,0.000390194
6991,0.000390144
6992,0.000390093
6993,0.000390042
6994,0.000389991
6995,0.000389941
6996,0.00038989
6997,0.000389839
6999,0.000389738
7000,0.000389687
7001,0.000389636
7002,0.000389585
7003,0.000389534
7004,0.000389484
7005,0.000389433
7006,0.000389382
7009,0.00038923
7010,0.000389179
7012,0.000389077
7013,0.000389026
7014,0.000388976
7015,0.000388925
7016,0.000388874
7017,0.000388823
7018,0.000388772
7019,0.000388721
7021,0.00038862
7022,0.000388569
7023,0.000388518
7026,0.000388366
7027,0.000388315
7028,0.000388264
7030,0.000388162
7031,0.000388111
7032,0.000388061
7033,0.00038801
7035,0.000387908
7036,0.000387857
7037,0.000387806
7038,0.000387755
7039,0.000387704
7040,0.000387654
7045,0.000387399
7046,0.000387348
7049,0.000387196
7050,0.000387145
7052,0.000387043
7053,0.000386992
7054,0.000386941
7056,0.000386839
7057,0.000386789
7058,0.000386738
7059,0.000386687
7060,0.000386636
7061,0.000386585
7063,0.000386483
7064,0.000386432
7065,0.000386381
7068,0.000386228
7069,0.000386177
7073,0.000385974
7074,0.000385923
7075,0.000385872
7076,0.000385821
7077,0.00038577
7079,0.000385668
7080,0.000385617
7081,0.000385566
7083,0.000385464
7084,0.000385413
7085,0.000385362
7087,0.00038526
7089,0.000385158
7092,0.000385005
7093,0.000384954
7094,0.000384904
7095,0.000384853
7097,0.000384751
7098,0.0003847
7100,0.000384598
7101,0.000384547
7104,0.000384394
7106,0.000384292
7107,0.000384241
7108,0.00038419
7109,0.000384139
7112,0.000383985
7115,0.000383832
7117,0.00038373
7118,0.000383679
7120,0.000383577
7121,0.000383526
7123,0.000383424
7124,0.000383373
7127,0.00038322
7128,0.000383169
7129,0.000383118
7130,0.000383067
7131,0.000383016
7132,0.000382965
7133,0.000382914
7134,0.000382863
7136,0.00038276
7137,0.000382709
7138,0.000382658
7139,0.000382607
7140,0.000382556
7143,0.000382403
7145,0.000382301
7146,0.00038225
7149,0.000382096
7152,0.000381943
7157,0.000381688
7160,0.000381534
7163,0.000381381
7164,0.00038133
7166,0.000381227
7167,0.000381176
7168,0.000381125
7169,0.000381074
7170,0.000381023
7172,0.000380921
7174,0.000380818
7176,0.000380716
7177,0.000380665
7178,0.000380614
7179,0.000380563
7181,0.00038046
7182,0.000380409
7183,0.000380358
7184,0.000380307
7185,0.000380256
7188,0.000380102
7189,0.000380051
7190,0.00038
7195,0.000379744
7196,0.000379693
7198,0.00037959
7201,0.000379437
7202,0.000379386
7204,0.000379283
7206,0.000379181
7207,0.00037913
7208,0.000379079
7210,0.000378976
7212,0.000378874
7214,0.000378771
7216,0.000378669
7218,0.000378566
7219,0.000378515
7220,0.000378464
7222,0.000378361
7223,0.00037831
7224,0.000378259
7226,0.000378157
7227,0.000378105
7228,0.000378054
7229,0.000378003
7230,0.000377952
7231,0.0003779
7236,0.000377644
7237,0.000377593
7238,0.000377542
7240,0.000377439
7241,0.000377388
7244,0.000377234
7245,0.000377183
7246,0.000377131
7248,0.000377029
7249,0.000376978
7250,0.000376926
7251,0.000376875
7252,0.000376824
7253,0.000376773
7255,0.00037667
7257,0.000376567
7258,0.000376516
7260,0.000376413
7261,0.000376362
7266,0.000376106
7267,0.000376054
7268,0.000376003
7269,0.000375952
7270,0.0003759
7271,0.000375849
7274,0.000375695
7275,0.000375644
7276,0.000375592
7280,0.000375387
7282,0.000375285
7283,0.000375233
7286,0.000375079
7287,0.000375028
7288,0.000374976
7290,0.000374874
7291,0.000374822
7294,0.000374668
7296,0.000374566
7297,0.000374514
7298,0.000374463
7299,0.000374412
7300,0.00037436
7301,0.000374309
7302,0.000374257
7303,0.000374206
7306,0.000374052
7309,0.000373898
7310,0.000373847
7311,0.000373795
7314,0.000373641
7315,0.00037359
7316,0.000373538
7317,0.000373487
7321,0.000373281
7324,0.000373127
7325,0.000373076
7327,0.000372973
7328,0.000372921
7329,0.00037287
7330,0.000372819
7334,0.000372613
7336,0.00037251
7339,0.000372356
7340,0.000372304
7342,0.000372201
7343,0.00037215
7345,0.000372047
7349,0.000371841
7350,0.00037179
7351,0.000371739
7352,0.000371687
7355,0.000371533
7357,0.00037143
7361,0.000371224
7362,0.000371173
7363,0.000371121
7364,0.00037107
7365,0.000371018
7366,0.000370967
7367,0.000370915
7368,0.000370864
7370,0.000370761
7373,0.000370606
